subject_ru,levels,type,topic_ru,topic_kz,prompt_ru,prompt_kz,options_ru,options_kz,correct_option_ids,sample_answer_ru,sample_answer_kz,keywords_ru,keywords_kz,explanation_ru,explanation_kz
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 - 1x в точке x=-1.,f(x)=1x^3 - 6x^2 - 1x функциясының туындысын x=-1 нүктесінде табыңыз.,13|15|16|14,13|15|16|14,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 - 1x в точке x=0.,f(x)=1x^3 - 6x^2 - 1x функциясының туындысын x=0 нүктесінде табыңыз.,-1|0|-2|1,-1|0|-2|1,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 - 1x в точке x=1.,f(x)=1x^3 - 6x^2 - 1x функциясының туындысын x=1 нүктесінде табыңыз.,-11|-9|-10|-8,-11|-9|-10|-8,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 - 1x в точке x=2.,f(x)=1x^3 - 6x^2 - 1x функциясының туындысын x=2 нүктесінде табыңыз.,-12|-13|-11|-14,-12|-13|-11|-14,2,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 - 1x в точке x=3.,f(x)=1x^3 - 6x^2 - 1x функциясының туындысын x=3 нүктесінде табыңыз.,-8|-10|-9|-11,-8|-10|-9|-11,2,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=-3.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=-3 нүктесінде табыңыз.,62|64|65|63,62|64|65|63,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=-2.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=-2 нүктесінде табыңыз.,36|38|35|37,36|38|35|37,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=-1.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=-1 нүктесінде табыңыз.,17|14|16|15,17|14|16|15,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=0.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=0 нүктесінде табыңыз.,1|-1|2|0,1|-1|2|0,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=1.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=1 нүктесінде табыңыз.,-7|-8|-10|-9,-7|-8|-10|-9,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=2.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=2 нүктесінде табыңыз.,-12|-13|-11|-10,-12|-13|-11|-10,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 0x в точке x=3.,f(x)=1x^3 - 6x^2 + 0x функциясының туындысын x=3 нүктесінде табыңыз.,-8|-9|-10|-7,-8|-9|-10|-7,2,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=-3.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=-3 нүктесінде табыңыз.,66|65|64|63,66|65|64|63,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=-2.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=-2 нүктесінде табыңыз.,39|37|36|38,39|37|36|38,2,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=-1.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=-1 нүктесінде табыңыз.,15|17|16|18,15|17|16|18,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=0.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=0 нүктесінде табыңыз.,0|2|3|1,0|2|3|1,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=1.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=1 нүктесінде табыңыз.,-7|-9|-6|-8,-7|-9|-6|-8,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=2.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=2 нүктесінде табыңыз.,-11|-12|-9|-10,-11|-12|-9|-10,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 1x в точке x=3.,f(x)=1x^3 - 6x^2 + 1x функциясының туындысын x=3 нүктесінде табыңыз.,-8|-9|-7|-6,-8|-9|-7|-6,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=-3.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=-3 нүктесінде табыңыз.,65|64|66|67,65|64|66|67,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=-2.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=-2 нүктесінде табыңыз.,38|39|37|40,38|39|37|40,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=-1.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=-1 нүктесінде табыңыз.,18|19|16|17,18|19|16|17,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=0.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=0 нүктесінде табыңыз.,2|3|1|4,2|3|1|4,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=1.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=1 нүктесінде табыңыз.,-8|-6|-7|-5,-8|-6|-7|-5,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=2.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=2 нүктесінде табыңыз.,-11|-8|-9|-10,-11|-8|-9|-10,4,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 2x в точке x=3.,f(x)=1x^3 - 6x^2 + 2x функциясының туындысын x=3 нүктесінде табыңыз.,-8|-6|-7|-5,-8|-6|-7|-5,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 3x в точке x=-3.,f(x)=1x^3 - 6x^2 + 3x функциясының туындысын x=-3 нүктесінде табыңыз.,66|67|68|65,66|67|68|65,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 3x в точке x=-2.,f(x)=1x^3 - 6x^2 + 3x функциясының туындысын x=-2 нүктесінде табыңыз.,41|40|39|38,41|40|39|38,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 3x в точке x=-1.,f(x)=1x^3 - 6x^2 + 3x функциясының туындысын x=-1 нүктесінде табыңыз.,18|19|20|17,18|19|20|17,1,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 3x в точке x=0.,f(x)=1x^3 - 6x^2 + 3x функциясының туындысын x=0 нүктесінде табыңыз.,5|2|3|4,5|2|3|4,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
Математика,hard,single_choice,Производная,Туынды,Найдите значение производной функции f(x)=1x^3 - 6x^2 + 3x в точке x=1.,f(x)=1x^3 - 6x^2 + 3x функциясының туындысын x=1 нүктесінде табыңыз.,-5|-4|-6|-7,-5|-4|-6|-7,3,,,,,"f'(x)=3ax^2+2bx+c, подставьте x0.","f'(x)=3ax^2+2bx+c, x0 мәнін қойыңыз."
